starttime	seconds	ctime	dtime	ttime	wait
Wed May 15 23:33:52 2013	1368660832	6	30	36	29
Wed May 15 23:33:52 2013	1368660832	1	35	36	35
Wed May 15 23:33:52 2013	1368660832	2	34	36	33
Wed May 15 23:33:52 2013	1368660832	1	35	36	35
Wed May 15 23:33:52 2013	1368660832	4	32	36	32
Wed May 15 23:33:52 2013	1368660832	1	35	36	35
Wed May 15 23:33:52 2013	1368660832	7	29	36	28
Wed May 15 23:33:52 2013	1368660832	1	35	36	35
Wed May 15 23:33:52 2013	1368660832	2	34	36	34
Wed May 15 23:33:52 2013	1368660832	1	35	36	35
Wed May 15 23:33:52 2013	1368660832	1	35	36	35
Wed May 15 23:33:52 2013	1368660832	1	35	36	34
Wed May 15 23:33:52 2013	1368660832	3	34	36	33
Wed May 15 23:33:52 2013	1368660832	3	34	36	33
Wed May 15 23:33:52 2013	1368660832	7	29	36	28
Wed May 15 23:33:52 2013	1368660832	3	33	36	32
Wed May 15 23:33:52 2013	1368660832	2	34	36	32
Wed May 15 23:33:52 2013	1368660832	2	34	36	33
Wed May 15 23:33:52 2013	1368660832	5	32	36	30
Wed May 15 23:33:52 2013	1368660832	5	32	36	30
Wed May 15 23:33:52 2013	1368660832	5	32	36	30
Wed May 15 23:33:52 2013	1368660832	2	35	36	34
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	7	29	37	29
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	2	34	37	34
Wed May 15 23:33:52 2013	1368660832	7	29	37	29
Wed May 15 23:33:52 2013	1368660832	2	35	37	34
Wed May 15 23:33:52 2013	1368660832	3	33	37	33
Wed May 15 23:33:52 2013	1368660832	5	32	37	30
Wed May 15 23:33:52 2013	1368660832	3	33	37	33
Wed May 15 23:33:52 2013	1368660832	4	33	37	32
Wed May 15 23:33:52 2013	1368660832	2	34	37	34
Wed May 15 23:33:52 2013	1368660832	2	35	37	35
Wed May 15 23:33:52 2013	1368660832	1	35	37	35
Wed May 15 23:33:52 2013	1368660832	1	36	37	35
Wed May 15 23:33:52 2013	1368660832	1	36	37	36
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	2	35	37	35
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	7	29	37	28
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	2	35	37	34
Wed May 15 23:33:52 2013	1368660832	3	33	37	33
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	4	33	37	32
Wed May 15 23:33:52 2013	1368660832	6	31	37	31
Wed May 15 23:33:52 2013	1368660832	5	32	37	30
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	2	35	37	35
Wed May 15 23:33:52 2013	1368660832	3	35	37	33
Wed May 15 23:33:52 2013	1368660832	1	36	37	35
Wed May 15 23:33:52 2013	1368660832	4	33	37	33
Wed May 15 23:33:52 2013	1368660832	4	34	37	32
Wed May 15 23:33:52 2013	1368660832	3	34	37	32
Wed May 15 23:33:52 2013	1368660832	3	35	37	34
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	2	35	37	34
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	2	36	37	35
Wed May 15 23:33:52 2013	1368660832	1	36	37	36
Wed May 15 23:33:52 2013	1368660832	3	34	37	33
Wed May 15 23:33:52 2013	1368660832	2	36	37	35
Wed May 15 23:33:52 2013	1368660832	1	36	38	36
Wed May 15 23:33:52 2013	1368660832	3	35	38	34
Wed May 15 23:33:52 2013	1368660832	1	36	38	35
Wed May 15 23:33:52 2013	1368660832	2	35	38	35
Wed May 15 23:33:52 2013	1368660832	2	36	38	36
Wed May 15 23:33:52 2013	1368660832	2	35	38	35
Wed May 15 23:33:52 2013	1368660832	1	37	38	37
Wed May 15 23:33:52 2013	1368660832	2	36	38	36
Wed May 15 23:33:52 2013	1368660832	3	35	38	35
Wed May 15 23:33:52 2013	1368660832	2	36	38	35
Wed May 15 23:33:52 2013	1368660832	2	36	38	36
Wed May 15 23:33:52 2013	1368660832	2	36	38	35
Wed May 15 23:33:52 2013	1368660832	2	36	38	36
Wed May 15 23:33:52 2013	1368660832	3	35	38	35
Wed May 15 23:33:52 2013	1368660832	3	35	38	35
Wed May 15 23:33:52 2013	1368660832	3	36	38	35
Wed May 15 23:33:52 2013	1368660832	1	37	38	37
Wed May 15 23:33:52 2013	1368660832	2	36	38	36
Wed May 15 23:33:52 2013	1368660832	6	32	38	28
Wed May 15 23:33:52 2013	1368660832	4	35	38	35
Wed May 15 23:33:52 2013	1368660832	6	33	38	32
Wed May 15 23:33:52 2013	1368660832	2	36	38	36
Wed May 15 23:33:52 2013	1368660832	6	32	38	28
Wed May 15 23:33:52 2013	1368660832	2	37	38	37
Wed May 15 23:33:52 2013	1368660832	2	37	39	36
Wed May 15 23:33:52 2013	1368660832	3	36	39	35
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	3	35	39	35
Wed May 15 23:33:52 2013	1368660832	6	32	39	32
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	1	37	39	37
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	2	37	39	37
Wed May 15 23:33:52 2013	1368660832	6	33	39	31
Wed May 15 23:33:52 2013	1368660832	3	35	39	35
Wed May 15 23:33:52 2013	1368660832	6	32	39	32
Wed May 15 23:33:52 2013	1368660832	6	32	39	28
Wed May 15 23:33:52 2013	1368660832	6	33	39	32
Wed May 15 23:33:52 2013	1368660832	3	36	39	35
Wed May 15 23:33:52 2013	1368660832	7	32	39	31
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	3	35	39	35
Wed May 15 23:33:52 2013	1368660832	3	36	39	35
Wed May 15 23:33:52 2013	1368660832	7	32	39	31
Wed May 15 23:33:52 2013	1368660832	2	37	39	36
Wed May 15 23:33:52 2013	1368660832	6	32	39	28
Wed May 15 23:33:52 2013	1368660832	4	35	39	35
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	4	35	39	35
Wed May 15 23:33:52 2013	1368660832	2	36	39	36
Wed May 15 23:33:52 2013	1368660832	5	33	39	32
Wed May 15 23:33:52 2013	1368660832	6	32	39	32
Wed May 15 23:33:52 2013	1368660832	4	35	39	35
Wed May 15 23:33:52 2013	1368660832	7	32	39	31
Wed May 15 23:33:52 2013	1368660832	1	38	39	38
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	6	33	39	32
Wed May 15 23:33:52 2013	1368660832	7	32	39	32
Wed May 15 23:33:52 2013	1368660832	4	35	39	35
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	2	37	39	37
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	4	36	39	35
Wed May 15 23:33:52 2013	1368660832	2	37	39	37
Wed May 15 23:33:52 2013	1368660832	7	32	39	31
Wed May 15 23:33:52 2013	1368660832	8	31	39	31
Wed May 15 23:33:52 2013	1368660832	7	32	39	31
Wed May 15 23:33:52 2013	1368660832	4	36	39	35
Wed May 15 23:33:52 2013	1368660832	2	37	39	37
Wed May 15 23:33:52 2013	1368660832	7	32	39	31
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	2	37	39	37
Wed May 15 23:33:52 2013	1368660832	2	37	39	36
Wed May 15 23:33:52 2013	1368660832	2	37	39	37
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	7	32	39	32
Wed May 15 23:33:52 2013	1368660832	6	33	39	33
Wed May 15 23:33:52 2013	1368660832	1	38	39	38
Wed May 15 23:33:52 2013	1368660832	6	33	39	32
Wed May 15 23:33:52 2013	1368660832	2	37	39	37
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	4	35	39	35
Wed May 15 23:33:52 2013	1368660832	6	33	39	32
Wed May 15 23:33:52 2013	1368660832	3	37	39	36
Wed May 15 23:33:52 2013	1368660832	6	33	39	32
Wed May 15 23:33:52 2013	1368660832	3	36	39	36
Wed May 15 23:33:52 2013	1368660832	4	36	39	35
Wed May 15 23:33:52 2013	1368660832	2	38	40	38
Wed May 15 23:33:52 2013	1368660832	3	37	40	36
Wed May 15 23:33:52 2013	1368660832	7	32	40	32
Wed May 15 23:33:52 2013	1368660832	2	38	40	38
Wed May 15 23:33:52 2013	1368660832	3	37	40	37
Wed May 15 23:33:52 2013	1368660832	3	37	40	37
Wed May 15 23:33:52 2013	1368660832	3	36	40	36
Wed May 15 23:33:52 2013	1368660832	2	37	40	37
Wed May 15 23:33:52 2013	1368660832	3	37	40	37
Wed May 15 23:33:52 2013	1368660832	5	35	40	34
Wed May 15 23:33:52 2013	1368660832	3	37	40	36
Wed May 15 23:33:52 2013	1368660832	3	37	40	37
Wed May 15 23:33:52 2013	1368660832	1	38	40	38
Wed May 15 23:33:52 2013	1368660832	3	36	40	36
Wed May 15 23:33:52 2013	1368660832	6	34	40	34
Wed May 15 23:33:52 2013	1368660832	2	38	40	38
Wed May 15 23:33:52 2013	1368660832	4	36	40	35
Wed May 15 23:33:52 2013	1368660832	4	36	40	35
Wed May 15 23:33:52 2013	1368660832	6	34	40	34
Wed May 15 23:33:52 2013	1368660832	2	38	40	37
Wed May 15 23:33:52 2013	1368660832	2	37	40	37
Wed May 15 23:33:52 2013	1368660832	6	34	40	34
Wed May 15 23:33:52 2013	1368660832	6	34	40	34
Wed May 15 23:33:52 2013	1368660832	6	34	40	34
Wed May 15 23:33:52 2013	1368660832	1	40	41	40
Wed May 15 23:33:52 2013	1368660832	2	39	41	39
Wed May 15 23:33:52 2013	1368660832	3	39	42	39
Wed May 15 23:33:52 2013	1368660832	2	40	42	40
Wed May 15 23:33:52 2013	1368660832	3	39	42	39
Wed May 15 23:33:52 2013	1368660832	2	39	42	39
Wed May 15 23:33:52 2013	1368660832	1	41	42	41
Wed May 15 23:33:52 2013	1368660832	3	39	42	39
Wed May 15 23:33:52 2013	1368660832	2	40	42	40
Wed May 15 23:33:52 2013	1368660832	2	39	42	39
Wed May 15 23:33:52 2013	1368660832	2	40	42	40
Wed May 15 23:33:52 2013	1368660832	4	38	42	38
Wed May 15 23:33:52 2013	1368660832	2	41	42	41
Wed May 15 23:33:52 2013	1368660832	3	39	42	39
Wed May 15 23:33:52 2013	1368660832	2	41	42	40
Wed May 15 23:33:52 2013	1368660832	1	41	42	41
Wed May 15 23:33:52 2013	1368660832	1	42	42	41
Wed May 15 23:33:52 2013	1368660832	2	41	42	40
Wed May 15 23:33:52 2013	1368660832	1	41	42	41
Wed May 15 23:33:52 2013	1368660832	3	39	43	39
Wed May 15 23:33:52 2013	1368660832	1	42	43	41
Wed May 15 23:33:52 2013	1368660832	1	42	43	41
Wed May 15 23:33:52 2013	1368660832	2	41	43	39
Wed May 15 23:33:52 2013	1368660832	2	41	43	41
Wed May 15 23:33:52 2013	1368660832	1	42	43	41
Wed May 15 23:33:52 2013	1368660832	1	42	43	41
Wed May 15 23:33:52 2013	1368660832	1	42	43	41
Wed May 15 23:33:52 2013	1368660832	1	42	43	42
Wed May 15 23:33:52 2013	1368660832	3	41	43	39
Wed May 15 23:33:52 2013	1368660832	1	42	43	42
Wed May 15 23:33:52 2013	1368660832	1	42	43	41
Wed May 15 23:33:52 2013	1368660832	2	42	44	42
Wed May 15 23:33:52 2013	1368660832	4	40	44	38
Wed May 15 23:33:52 2013	1368660832	4	39	44	38
Wed May 15 23:33:52 2013	1368660832	1	42	44	42
Wed May 15 23:33:52 2013	1368660832	1	42	44	42
Wed May 15 23:33:52 2013	1368660832	1	43	44	42
Wed May 15 23:33:52 2013	1368660832	2	42	44	42
Wed May 15 23:33:52 2013	1368660832	2	42	44	42
Wed May 15 23:33:52 2013	1368660832	2	42	44	42
Wed May 15 23:33:52 2013	1368660832	2	42	44	42
Wed May 15 23:33:52 2013	1368660832	3	41	44	41
Wed May 15 23:33:52 2013	1368660832	1	42	44	41
Wed May 15 23:33:52 2013	1368660832	2	42	44	41
Wed May 15 23:33:52 2013	1368660832	3	41	44	41
Wed May 15 23:33:52 2013	1368660832	2	41	44	40
Wed May 15 23:33:52 2013	1368660832	1	43	44	42
Wed May 15 23:33:52 2013	1368660832	5	39	44	38
Wed May 15 23:33:52 2013	1368660832	4	40	44	39
Wed May 15 23:33:52 2013	1368660832	3	41	44	41
Wed May 15 23:33:52 2013	1368660832	4	40	44	39
Wed May 15 23:33:52 2013	1368660832	5	40	44	38
Wed May 15 23:33:52 2013	1368660832	2	42	44	42
Wed May 15 23:33:52 2013	1368660832	1	43	44	43
Wed May 15 23:33:52 2013	1368660832	3	41	44	40
Wed May 15 23:33:52 2013	1368660832	1	43	44	43
Wed May 15 23:33:52 2013	1368660832	4	40	44	39
Wed May 15 23:33:52 2013	1368660832	4	40	44	39
Wed May 15 23:33:52 2013	1368660832	2	43	44	43
Wed May 15 23:33:52 2013	1368660832	2	42	44	41
Wed May 15 23:33:52 2013	1368660832	1	43	44	43
Wed May 15 23:33:52 2013	1368660832	2	42	44	42
Wed May 15 23:33:52 2013	1368660832	4	40	44	40
Wed May 15 23:33:52 2013	1368660832	2	43	44	43
Wed May 15 23:33:52 2013	1368660832	2	43	45	43
Wed May 15 23:33:52 2013	1368660832	2	42	45	42
Wed May 15 23:33:52 2013	1368660832	3	42	45	41
Wed May 15 23:33:52 2013	1368660832	3	42	45	41
Wed May 15 23:33:52 2013	1368660832	5	40	45	38
Wed May 15 23:33:52 2013	1368660832	2	42	45	42
Wed May 15 23:33:52 2013	1368660832	3	42	45	41
Wed May 15 23:33:52 2013	1368660832	3	42	45	41
Wed May 15 23:33:52 2013	1368660832	2	43	45	42
Wed May 15 23:33:52 2013	1368660832	2	42	45	42
Wed May 15 23:33:52 2013	1368660832	2	43	45	43
Wed May 15 23:33:52 2013	1368660832	3	42	45	42
Wed May 15 23:33:52 2013	1368660832	1	44	45	43
Wed May 15 23:33:52 2013	1368660832	1	44	45	44
Wed May 15 23:33:52 2013	1368660832	3	42	45	42
Wed May 15 23:33:52 2013	1368660832	3	42	45	42
Wed May 15 23:33:52 2013	1368660832	2	43	45	42
Wed May 15 23:33:52 2013	1368660832	3	42	45	42
Wed May 15 23:33:52 2013	1368660832	3	42	45	41
Wed May 15 23:33:52 2013	1368660832	3	42	45	41
Wed May 15 23:33:52 2013	1368660832	4	40	45	37
Wed May 15 23:33:52 2013	1368660832	2	43	45	42
Wed May 15 23:33:52 2013	1368660832	1	44	45	43
Wed May 15 23:33:52 2013	1368660832	4	41	45	41
Wed May 15 23:33:52 2013	1368660832	3	42	45	40
Wed May 15 23:33:52 2013	1368660832	1	44	45	43
Wed May 15 23:33:52 2013	1368660832	2	43	45	42
Wed May 15 23:33:52 2013	1368660832	2	43	45	42
Wed May 15 23:33:52 2013	1368660832	4	41	45	41
Wed May 15 23:33:52 2013	1368660832	4	41	45	41
Wed May 15 23:33:52 2013	1368660832	1	44	45	43
Wed May 15 23:33:52 2013	1368660832	3	42	45	42
Wed May 15 23:33:52 2013	1368660832	3	43	45	42
Wed May 15 23:33:52 2013	1368660832	3	42	45	42
Wed May 15 23:33:52 2013	1368660832	1	44	45	44
Wed May 15 23:33:52 2013	1368660832	1	44	45	43
Wed May 15 23:33:52 2013	1368660832	2	43	45	43
Wed May 15 23:33:52 2013	1368660832	4	41	45	37
Wed May 15 23:33:52 2013	1368660832	1	44	45	44
Wed May 15 23:33:52 2013	1368660832	5	41	45	40
Wed May 15 23:33:52 2013	1368660832	1	44	45	41
Wed May 15 23:33:52 2013	1368660832	3	43	45	41
Wed May 15 23:33:52 2013	1368660832	4	41	45	41
Wed May 15 23:33:52 2013	1368660832	2	44	45	44
Wed May 15 23:33:52 2013	1368660832	2	43	45	41
Wed May 15 23:33:52 2013	1368660832	2	43	45	43
Wed May 15 23:33:52 2013	1368660832	2	43	45	41
Wed May 15 23:33:52 2013	1368660832	3	42	45	41
Wed May 15 23:33:52 2013	1368660832	3	43	45	41
Wed May 15 23:33:52 2013	1368660832	4	42	45	42
Wed May 15 23:33:52 2013	1368660832	5	40	45	37
Wed May 15 23:33:52 2013	1368660832	1	44	45	44
Wed May 15 23:33:52 2013	1368660832	1	44	45	44
Wed May 15 23:33:52 2013	1368660832	1	44	45	43
Wed May 15 23:33:52 2013	1368660832	5	40	45	37
Wed May 15 23:33:52 2013	1368660832	2	44	45	41
Wed May 15 23:33:52 2013	1368660832	2	43	45	41
Wed May 15 23:33:52 2013	1368660832	3	42	46	41
Wed May 15 23:33:52 2013	1368660832	2	44	46	41
Wed May 15 23:33:52 2013	1368660832	4	42	46	42
Wed May 15 23:33:52 2013	1368660832	3	43	46	40
Wed May 15 23:33:52 2013	1368660832	2	44	46	43
Wed May 15 23:33:52 2013	1368660832	1	45	46	45
Wed May 15 23:33:52 2013	1368660832	2	44	46	41
Wed May 15 23:33:52 2013	1368660832	2	43	46	41
Wed May 15 23:33:52 2013	1368660832	3	43	46	40
Wed May 15 23:33:52 2013	1368660832	1	44	46	43
Wed May 15 23:33:52 2013	1368660832	3	43	46	41
Wed May 15 23:33:52 2013	1368660832	2	43	46	43
Wed May 15 23:33:52 2013	1368660832	2	43	46	43
Wed May 15 23:33:52 2013	1368660832	2	44	46	44
Wed May 15 23:33:52 2013	1368660832	3	43	46	42
Wed May 15 23:33:52 2013	1368660832	3	43	46	41
Wed May 15 23:33:52 2013	1368660832	2	44	46	44
Wed May 15 23:33:52 2013	1368660832	2	44	46	41
Wed May 15 23:33:52 2013	1368660832	2	44	46	41
Wed May 15 23:33:52 2013	1368660832	1	45	46	44
Wed May 15 23:33:52 2013	1368660832	5	41	46	40
Wed May 15 23:33:52 2013	1368660832	2	44	46	43
Wed May 15 23:33:52 2013	1368660832	3	43	46	41
Wed May 15 23:33:52 2013	1368660832	4	42	46	41
Wed May 15 23:33:52 2013	1368660832	3	42	46	42
Wed May 15 23:33:52 2013	1368660832	1	45	46	45
Wed May 15 23:33:52 2013	1368660832	3	43	46	41
Wed May 15 23:33:52 2013	1368660832	2	44	46	44
Wed May 15 23:33:52 2013	1368660832	6	41	46	37
Wed May 15 23:33:52 2013	1368660832	2	44	46	43
Wed May 15 23:33:52 2013	1368660832	3	43	46	40
Wed May 15 23:33:52 2013	1368660832	3	43	46	43
Wed May 15 23:33:52 2013	1368660832	4	42	46	40
Wed May 15 23:33:52 2013	1368660832	6	41	46	41
Wed May 15 23:33:52 2013	1368660832	3	43	46	40
Wed May 15 23:33:52 2013	1368660832	3	43	46	43
Wed May 15 23:33:52 2013	1368660832	2	44	46	43
Wed May 15 23:33:52 2013	1368660832	2	44	46	43
Wed May 15 23:33:52 2013	1368660832	5	41	46	41
Wed May 15 23:33:52 2013	1368660832	4	43	46	40
Wed May 15 23:33:52 2013	1368660832	6	41	46	40
Wed May 15 23:33:52 2013	1368660832	4	42	46	41
Wed May 15 23:33:52 2013	1368660832	4	43	46	40
Wed May 15 23:33:52 2013	1368660832	4	42	46	41
Wed May 15 23:33:52 2013	1368660832	4	43	46	40
Wed May 15 23:33:52 2013	1368660832	4	42	46	41
Wed May 15 23:33:52 2013	1368660832	6	41	46	40
Wed May 15 23:33:52 2013	1368660832	4	42	47	41
Wed May 15 23:33:52 2013	1368660832	2	44	47	43
Wed May 15 23:33:52 2013	1368660832	4	42	47	41
Wed May 15 23:33:52 2013	1368660832	3	44	47	43
Wed May 15 23:33:51 2013	1368660831	10	36	47	35
Wed May 15 23:33:52 2013	1368660832	5	41	47	41
Wed May 15 23:33:52 2013	1368660832	3	44	47	43
Wed May 15 23:33:52 2013	1368660832	3	44	47	43
Wed May 15 23:33:52 2013	1368660832	3	44	47	43
Wed May 15 23:33:52 2013	1368660832	6	41	47	41
Wed May 15 23:33:52 2013	1368660832	1	46	47	45
Wed May 15 23:33:52 2013	1368660832	3	44	47	43
Wed May 15 23:33:52 2013	1368660832	6	41	47	41
Wed May 15 23:33:52 2013	1368660832	6	41	47	41
Wed May 15 23:33:52 2013	1368660832	1	46	47	45
Wed May 15 23:33:52 2013	1368660832	2	45	47	45
Wed May 15 23:33:51 2013	1368660831	11	37	48	37
Wed May 15 23:33:52 2013	1368660832	2	45	48	44
Wed May 15 23:33:52 2013	1368660832	4	44	48	42
Wed May 15 23:33:52 2013	1368660832	1	47	48	47
Wed May 15 23:33:52 2013	1368660832	1	46	48	46
Wed May 15 23:33:52 2013	1368660832	2	46	48	46
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:52 2013	1368660832	2	46	48	46
Wed May 15 23:33:52 2013	1368660832	4	44	48	42
Wed May 15 23:33:52 2013	1368660832	3	45	48	43
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:52 2013	1368660832	2	46	48	46
Wed May 15 23:33:52 2013	1368660832	4	44	48	42
Wed May 15 23:33:52 2013	1368660832	2	46	48	44
Wed May 15 23:33:52 2013	1368660832	5	43	48	43
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:52 2013	1368660832	2	46	48	45
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:52 2013	1368660832	4	45	48	42
Wed May 15 23:33:52 2013	1368660832	3	45	48	43
Wed May 15 23:33:51 2013	1368660831	10	38	48	37
Wed May 15 23:33:52 2013	1368660832	3	45	48	42
Wed May 15 23:33:52 2013	1368660832	3	46	48	44
Wed May 15 23:33:52 2013	1368660832	2	46	48	45
Wed May 15 23:33:52 2013	1368660832	4	45	48	42
Wed May 15 23:33:52 2013	1368660832	4	44	48	42
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:51 2013	1368660831	10	38	48	37
Wed May 15 23:33:51 2013	1368660831	11	38	48	37
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:51 2013	1368660831	11	38	48	38
Wed May 15 23:33:52 2013	1368660832	3	45	48	45
Wed May 15 23:33:51 2013	1368660831	11	38	48	38
Wed May 15 23:33:52 2013	1368660832	3	46	48	44
Wed May 15 23:33:52 2013	1368660832	3	45	48	45
Wed May 15 23:33:52 2013	1368660832	3	46	48	46
Wed May 15 23:33:52 2013	1368660832	2	46	48	46
Wed May 15 23:33:52 2013	1368660832	4	44	48	42
Wed May 15 23:33:52 2013	1368660832	3	46	48	44
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:52 2013	1368660832	3	45	48	44
Wed May 15 23:33:52 2013	1368660832	2	47	48	46
Wed May 15 23:33:52 2013	1368660832	1	47	48	47
Wed May 15 23:33:52 2013	1368660832	1	47	48	46
Wed May 15 23:33:52 2013	1368660832	4	45	48	42
Wed May 15 23:33:52 2013	1368660832	3	45	48	45
Wed May 15 23:33:52 2013	1368660832	1	47	48	46
Wed May 15 23:33:52 2013	1368660832	2	47	48	47
Wed May 15 23:33:52 2013	1368660832	3	46	48	45
Wed May 15 23:33:52 2013	1368660832	2	47	48	47
Wed May 15 23:33:52 2013	1368660832	4	44	48	43
Wed May 15 23:33:52 2013	1368660832	3	45	48	45
Wed May 15 23:33:52 2013	1368660832	2	46	48	45
Wed May 15 23:33:52 2013	1368660832	4	44	49	43
Wed May 15 23:33:52 2013	1368660832	4	44	49	43
Wed May 15 23:33:52 2013	1368660832	2	47	49	46
Wed May 15 23:33:52 2013	1368660832	4	44	49	42
Wed May 15 23:33:52 2013	1368660832	4	45	49	42
Wed May 15 23:33:52 2013	1368660832	3	45	49	45
Wed May 15 23:33:52 2013	1368660832	1	48	49	47
Wed May 15 23:33:52 2013	1368660832	4	45	49	44
Wed May 15 23:33:51 2013	1368660831	10	38	49	38
Wed May 15 23:33:52 2013	1368660832	1	48	49	47
Wed May 15 23:33:51 2013	1368660831	11	38	49	38
Wed May 15 23:33:52 2013	1368660832	3	46	49	44
Wed May 15 23:33:52 2013	1368660832	3	46	49	45
Wed May 15 23:33:52 2013	1368660832	5	44	49	42
Wed May 15 23:33:52 2013	1368660832	5	44	49	42
Wed May 15 23:33:52 2013	1368660832	3	45	49	43
Wed May 15 23:33:52 2013	1368660832	3	45	49	43
Wed May 15 23:33:52 2013	1368660832	4	45	49	42
Wed May 15 23:33:52 2013	1368660832	3	46	49	45
Wed May 15 23:33:51 2013	1368660831	10	39	49	39
Wed May 15 23:33:52 2013	1368660832	4	45	49	43
Wed May 15 23:33:52 2013	1368660832	1	48	49	47
Wed May 15 23:33:52 2013	1368660832	4	45	49	43
Wed May 15 23:33:52 2013	1368660832	4	45	49	43
Wed May 15 23:33:52 2013	1368660832	4	45	49	44
Wed May 15 23:33:52 2013	1368660832	2	47	49	46
Wed May 15 23:33:52 2013	1368660832	4	45	49	43
Wed May 15 23:33:52 2013	1368660832	4	45	49	43
Wed May 15 23:33:52 2013	1368660832	4	45	49	43
