starttime	seconds	ctime	dtime	ttime	wait
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	69	70	69
Wed May 15 23:36:20 2013	1368660980	1	70	70	69
Wed May 15 23:36:20 2013	1368660980	1	70	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	70	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	70	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	70	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	69	71	69
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:19 2013	1368660979	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	69
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	69
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:19 2013	1368660979	1	70	71	70
Wed May 15 23:36:19 2013	1368660979	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:20 2013	1368660980	1	70	71	70
Wed May 15 23:36:19 2013	1368660979	1	70	71	70
Wed May 15 23:36:19 2013	1368660979	1	70	72	70
Wed May 15 23:36:19 2013	1368660979	1	70	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	70	72	70
Wed May 15 23:36:19 2013	1368660979	1	71	72	70
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	70	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	70
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	70
Wed May 15 23:36:19 2013	1368660979	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	70
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	72	72	72
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	72	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	72	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	72	71
Wed May 15 23:36:19 2013	1368660979	1	72	72	71
Wed May 15 23:36:20 2013	1368660980	1	72	72	72
Wed May 15 23:36:20 2013	1368660980	1	72	72	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	2	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	71	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:19 2013	1368660979	6	67	73	67
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	2	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:19 2013	1368660979	6	67	73	67
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:19 2013	1368660979	6	67	73	67
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	71
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	73	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	73	72
Wed May 15 23:36:20 2013	1368660980	1	72	74	72
Wed May 15 23:36:20 2013	1368660980	1	72	74	72
Wed May 15 23:36:20 2013	1368660980	1	72	74	72
Wed May 15 23:36:19 2013	1368660979	6	67	74	67
Wed May 15 23:36:19 2013	1368660979	6	68	74	68
Wed May 15 23:36:19 2013	1368660979	1	74	75	73
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	73
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	6	69	75	69
Wed May 15 23:36:19 2013	1368660979	1	74	75	73
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	7	69	75	68
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	6	69	75	69
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	2	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	75	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	75	74
Wed May 15 23:36:19 2013	1368660979	1	75	75	74
Wed May 15 23:36:19 2013	1368660979	1	74	76	74
Wed May 15 23:36:19 2013	1368660979	1	75	76	74
Wed May 15 23:36:19 2013	1368660979	1	74	76	74
Wed May 15 23:36:19 2013	1368660979	1	74	76	74
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	75	76	74
Wed May 15 23:36:19 2013	1368660979	1	74	76	74
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	75	76	74
Wed May 15 23:36:19 2013	1368660979	1	75	76	74
Wed May 15 23:36:19 2013	1368660979	1	75	76	75
Wed May 15 23:36:19 2013	1368660979	1	74	76	74
