starttime	seconds	ctime	dtime	ttime	wait
Wed May 15 23:40:09 2013	1368661209	1	54	54	53
Wed May 15 23:40:09 2013	1368661209	1	53	54	53
Wed May 15 23:40:09 2013	1368661209	1	54	55	53
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	55	55	55
Wed May 15 23:40:09 2013	1368661209	1	55	55	54
Wed May 15 23:40:09 2013	1368661209	1	54	55	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	54
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	2	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	4	52	56	51
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	56	56	56
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	56	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	56	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	2	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	56	56	55
Wed May 15 23:40:09 2013	1368661209	1	56	56	56
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	56	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	2	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	55	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	4	53	57	53
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	2	56	57	55
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	4	53	57	53
Wed May 15 23:40:09 2013	1368661209	4	53	57	53
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	57	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	57	56
Wed May 15 23:40:09 2013	1368661209	1	57	57	56
Wed May 15 23:40:09 2013	1368661209	1	56	58	56
Wed May 15 23:40:09 2013	1368661209	4	53	58	53
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	56
Wed May 15 23:40:09 2013	1368661209	1	56	58	56
Wed May 15 23:40:09 2013	1368661209	1	56	58	56
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	4	54	58	54
Wed May 15 23:40:09 2013	1368661209	1	57	58	56
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	56
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	4	54	58	54
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	58
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	58
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	1	58	58	57
Wed May 15 23:40:09 2013	1368661209	2	57	58	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	57	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	4	55	59	54
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	57
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	4	55	59	55
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	4	55	59	55
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	58	59	58
Wed May 15 23:40:09 2013	1368661209	1	59	59	59
Wed May 15 23:40:09 2013	1368661209	4	56	60	56
Wed May 15 23:40:09 2013	1368661209	4	56	60	56
Wed May 15 23:40:09 2013	1368661209	4	56	60	56
Wed May 15 23:40:09 2013	1368661209	4	57	60	56
Wed May 15 23:40:09 2013	1368661209	3	57	61	57
Wed May 15 23:40:09 2013	1368661209	4	57	61	57
Wed May 15 23:40:09 2013	1368661209	4	57	61	57
Wed May 15 23:40:09 2013	1368661209	4	57	62	57
Wed May 15 23:40:09 2013	1368661209	4	58	62	57
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	4	58	62	58
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	4	58	62	58
Wed May 15 23:40:09 2013	1368661209	1	62	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	62	62	62
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	4	59	62	58
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	62	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	62	61
Wed May 15 23:40:09 2013	1368661209	1	61	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	61
Wed May 15 23:40:09 2013	1368661209	1	61	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	61	63	61
Wed May 15 23:40:09 2013	1368661209	1	61	63	61
Wed May 15 23:40:09 2013	1368661209	1	61	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	61	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	61	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	61
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	4	59	63	59
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	63	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
Wed May 15 23:40:09 2013	1368661209	1	62	63	62
